,full_name,link,description,stars,forks,watchers,keywords,source
542,Cheapest-Flight-Finder,https://github.com/joewesemann/Cheapest-Flight-Finder.git,"Implements Dijkstra's Shortest Path Algorithm by building a graph of flight information from an outside file. It then prompts the user for a starting airport and creates a best price report for the cheapest flights to all destinations, based on the data you give it. ",3,0,3,airport,GitHub
543,Conference-Morningmist-Android,https://github.com/ZonCon/Conference-Morningmist-Android.git,"A native Android application template based on the ZonCon platform for event / conference apps. Features - Welcome Messages, Registration - Online & Offline, Speakers & Faculty, Registration - Offline & Online, Detailed Scientific Program, Abstract / Paper Guidelines, Downloads, Venue - Layout Maps, Directions from Airport, Google Maps, Sponsors, Trade Exhibition Information, Conference Alerts / News via Push Notifications",3,1,3,airport,GitHub
544,IoT-based-Smart-Sanitizer-Opener-with-Person-Count-Authentication-using-NodeMCU,https://github.com/ShubhamJain5013/IoT-based-Smart-Sanitizer-Opener-with-Person-Count-Authentication-using-NodeMCU.git,"The spread of any diseases like recently we heard about CORONA virus is mostly spread in the crowded area like Railway Station, Airport , Bus Stand , Bank , Hotels , Schools,  Colleges etc. So to decrease the chance of spreading the germs through human intervention, or to maintain the hygiene among the people in crowded areas,  I made a “IoT based Smart Sanitizer Opener with Person Count Authentication using NodeMCU” that will check the person who would not use sanitizer and simultaneously send the SMS to the higher authority.",3,1,3,airport,GitHub
545,Flight-Delay-Analysis-in-ML,https://github.com/Shikshamishra/Flight-Delay-Analysis-in-ML.git,"“Flight Delay Predictions” is a supervised machine learning project. The primary goal of this  project is to predict airline delays caused by various factors. Flight delays lead to negative  impacts, mainly economical for commuters, airline industries and airport authorities.  Furthermore, in the domain of sustainability, it can even cause environmental harm by the rise in  fuel consumption and gas emissions.  Here we train a regression model to predict if a flight will be delayed by more than 15  minutes. The model was trained using features of the flights known at the time of booking such  as the airline, month, week, and hour of departure. This report will help to understand basic concepts of supervised machine learning and the  concepts used in making this project.",3,1,3,airport,GitHub
546,Face-Recognition-for-a-Guest-House,https://github.com/vasukumar92/Face-Recognition-for-a-Guest-House.git,"The challenge is to build a face recognition and verificaiton based entry system for a house which hosts some people frequently.  The notebook presents a face recognition system. Tthe ideas presented here are from FaceNetand DeepFace.  Face recognition problems commonly fall into two categories:  Face Verification - ""is this the claimed person?"". For example, at some airports, you can pass through customs by letting a system scan your passport and then verifying that you (the person carrying the passport) are the correct person. A mobile phone that unlocks using your face is also using face verification. This is a 1:1 matching problem. Face Recognition - ""who is this person?"". For example, the video lecture showed a face recognition video (https://www.youtube.com/watch?v=wr4rx0Spihs) of Baidu employees entering the office without needing to otherwise identify themselves. This is a 1:K matching problem.",3,1,3,airport,GitHub
547,FACE-RECOGNITION-USING-OPENCV-IN-PYTHON,https://github.com/swatijha2496/FACE-RECOGNITION-USING-OPENCV-IN-PYTHON.git,"Face is most commonly used biometric to recognize people. Face recognition has received substantial attention from researchers due to human activities found in various applications of security like airport, criminal detection, face tracking, forensic etc. Compared to other biometric traits like palm print, Iris, finger print etc., face biometrics can be non-intrusive. They can be taken even without user’s knowledge and further can be used for security based applications like criminal detection, face tracking, airport security, and forensic surveillance systems. Face recognition involves capturing face image from a video or from a surveillance camera. They are compared with the stored database. Face biometrics involves training known images, classify them with known classes and then they are stored in the database. When a test image is given to the system it is classified and compared with stored database. Face biometrics is a challenging field of research with various limitations imposed for a machine face recognition like variations in head pose, change in illumination, facial expression, aging, occlusion due to accessories etc.,. Various approaches were suggested by researchers in overcoming the limitations stated. 72 Automatic face recognition involves face detection, feature extraction and face recognition. Face recognition algorithms are broadly classified into two classes as image template based and geometric feature based. The template based methods compute correlation between face and one or more model templates to find the face identity. Principal component analysis, linear discriminate analysis, kernel methods etc. are used to construct face templates. The geometric feature based methods are used to analyze explicit local features and their geometric relations (elastic bung graph method). Multi resolution tools such as contour lets, ridge lets were found to be useful for analyzing information content of images and found its application in image processing, pattern recognition, and computer vision. Curvelets transform is used for texture classification and image de-noising. Application of Curvelets transform for feature extraction in image processing is still under research.",3,3,3,airport,GitHub
548,Bluebikes-project,https://github.com/janeminmin/Bluebikes-project.git,"1>  Background information Bluebikes is Metro Boston’s public bike share program, with more than 1800 bikes at over 200 stations across Boston and nearby areas. The bikes sharing program launched in 2011. The program aimed for individuals to use it for short-term basis for a price. It allows individuals to borrow a bike from a dock station after using it, which makes it ideal for one-way trips. The City of Boston is committed to providing bike share as a part of the public transportation system. However, to build a transport system that encourages bicycling, it is important to build knowledge about the current bicycle flows, and what factors are involved in the decision-making of potential bicyclists when choosing whether to use the bicycle. It is logical to make hypotheses that age and gender, bicycle infrastructure, safety perception are possible determinants of bicycling. On the short-term perspective, it has been shown that weather plays an important role whether to choose the bicycle.  2> Data collection The Bluebikes collects and provides system data to the public. The datasets used in the project can be download through this link (https://www.bluebikes.com/system-data). Based on this time series dataset (start from 2017-01-01 00:00:00 to 2019-03-31 23:00:00), we could have the information includes: Trip duration, start time and data, stop time and data, start station name and id, end station name and id, bike id, user type (casual or subscribed), birth year, gender. Besides, any trips that were below 60 seconds in length is considered as potentially false starts, which is already removed in the datasets. The number of bicycles used during a particular time period, varies over time based on several factors, including the current weather conditions, time of the day, time of the year and the current interest of the biker to use the bicycle as a transport mode. The current interest is different between subscribed users and casual users, so we should analyze them separately. Factors such as season, day of a week, month, hour, and if a holiday can be extracted from the date and time column in the datasets. Since we would analyze the hourly bicycle rental flow, we need hourly weather conditions data from 2017-01-01 00:00:00 to 2019-03-31 23:00:00 to complete our regression model of prediction. The weather data used in the project is scrapped using python selenium from Logan airport station (42.38 °N, 71.04 °W) webpage (https://www.wunderground.com/history/daily/us/ma/boston/KBOS/date/2019-7-15) maintained by weather underground website. The hourly weather observations include time, temperature, dew point, humidity, wind, wind speed, wind gust, pressure, precipitation, precipitation accumulated, condition. 3> The problem The aims of the project are to gain insight of the factors that could give short-term perspective of bicycle flows in Boston. It also aimed to investigate the how busy each station is, the division of bicycle trip direction and duration of the usage of a busy station and the mean flows variation within a day or during that period. The addition to the factors included in the regression model, there also exist other factors than influence how the bicycle flows vary over longer periods time. For example, general tendency to use the bicycle. Therefore, there is potential to improve the regression model accuracy by incorporating a long-term trend estimate taken over the time series of bicycle usage. Then the result from the machine learning algorithm-based regression model should be compared with the time series forecasting-based models. 4> Possible solutions Data preprocessing/Exploration and variable selection: date approximation manipulation, correlation analysis among variables, merging data, scrubbing for duplicate data, verifying errors, interpolation for missing values, handling outliers and skewness, binning low frequent levels, encoding categorical variables. Data visualization: split number of bike usage by subscribed/casual to build time series; build heatmap to present how busy is each station and locate the busiest station in the busiest period of a busy day; using boxplot and histogram to check outliers and determine appropriate data transformation, using weather condition text to build word cloud. Time series trend curve estimates: two possible way we considered are fitting polynomials of various degrees to the data points in the time series or by using time series decomposition functions and forecast functions to extract and forecast. We would emphasize on the importance to generate trend curve estimates that do not follow the seasonal variations: the seasonal variations should be captured explicitly by the input weather related variables in the regression model. Prediction/regression/time series forecasting: It is possible to build up multilayer perceptron neural network regressor to build up models and give prediction based on all variables of data, time and weather. However, considering the interpretability of model, we prefer to build regression models based on machine learning algorithms (like random forest or SVM) respectively for subscribed/casual users. Then the regressor would be combined with trend curve extracted and forecasted by ARIMA, and then comparing with the result of time series forecasting by STL (Seasonal and Trend decomposition using Loess) with multiple seasonal periods and the result of TBATS (Trigonometric Seasonal, Box-Cox Transformation, ARMA residuals, Trend and Seasonality).",3,1,3,airport,GitHub
549,Ferr-s-Drop,https://github.com/Ferrar65/Ferr-s-Drop.git,Airdrop / Airport Emulator,2,1,2,airport,GitHub
550,magicbox-aggregate-mobility,https://github.com/unicef/magicbox-aggregate-mobility.git,Aggregates Amadeus airport to airport mobility by municipality/state in CSV format,2,2,2,airport,GitHub
551,Airport-Sign-Code,https://github.com/bluehat/Airport-Sign-Code.git,This code controls some airport signs,2,2,2,airport,GitHub
552,faa-airport-status.py,https://github.com/jakekara/faa-airport-status.py.git,Get FAA airport statuses in python,2,2,2,airport,GitHub
553,MMM-aviationwx,https://github.com/stuloh/MMM-aviationwx.git,MagicMirror module that displays METAR and FAA delay data for airports in the continental U.S.,2,4,2,airport,GitHub
554,FlightPlanner,https://github.com/anisouared/FlightPlanner.git,Flight planner with calculation of fuel consumption between airports,2,2,2,airport,GitHub
555,UofT_BootCamp_Project-2,https://github.com/saltamay/UofT_BootCamp_Project-2.git,Meet people at the Airport during your layover.,2,2,2,airport,GitHub
556,LayZate,https://github.com/winhtaikaung/LayZate.git,To Know The Flight Status of Myanmar Airports,2,2,2,airport,GitHub
557,Flask_Airport_Distance,https://github.com/jiangxiaoli/Flask_Airport_Distance.git,A web app that calculates the distance (in nautical miles) between two airports. The app should auto- complete the airports and should feature all airports in the US. Bonus: plot the trip on Google maps.,2,2,2,airport,GitHub
558,SQL,https://github.com/Dajnowicz/SQL.git,Airport DataBase,2,0,2,airport,GitHub
559,airport_autopcomplete,https://github.com/tbogatchev/airport_autopcomplete.git,Airport autocomplete,2,1,2,airport,GitHub
560,MSFS2020-P52,https://github.com/julysfire/MSFS2020-P52.git,P52 - Cottonwood Airport,2,0,2,airport,GitHub
561,mm1-queue,https://github.com/talmai/mm1-queue.git,Airport (MM1) Queues Simulation,2,0,2,airport,GitHub
562,LIRF,https://github.com/BAWV12/LIRF.git,LIRF airport for FGFS,2,0,2,airport,GitHub
563,aussieparking,https://github.com/YesDigitalWeb/aussieparking.git,Aussie Airport Parking,2,0,2,airport,GitHub
564,IATA-Airports-Codes,https://github.com/rezanozari/IATA-Airports-Codes.git,IATA airports Persian data,2,0,2,airport,GitHub
565,airports_in_japan,https://github.com/keijipoon/airports_in_japan.git,Airport database in Japan,2,0,2,airport,GitHub
566,fly-and-ryde,https://github.com/amshane/fly-and-ryde.git,airport ride sharing,2,0,2,airport,GitHub
567,airport-codes-svelte,https://github.com/rtorr/airport-codes-svelte.git,Airport Codes (svelte),2,1,2,airport,GitHub
568,airport-ip,https://github.com/tomislav/airport-ip.git,Retrieve the IP address of an Airport Extreme router via SNMP,2,2,2,airport,GitHub
569,Airports-PHPVMS,https://github.com/eliezerazevedo/Airports-PHPVMS.git,Database with 52163 Airports. File made to be used in PHPVMS.,2,2,2,airport+phpvms+airport+database+sql+phpvmsairports,GitHub
570,EHAMGates,https://github.com/RickWieman/EHAMGates.git,Gate assignment tool for Amsterdam Airport Schiphol. Not to be used in real aviation!,2,2,2,airport+vatsim+gate-assignment+aviation,GitHub
571,AirportDisplay,https://github.com/Eliottvd/AirportDisplay.git,Management of an airport display,2,0,2,airport,GitHub
572,fgx-plane-spotter,https://github.com/jaanga/fgx-plane-spotter.git,every airport and every aircraft,2,1,2,airport,GitHub
573,EDXQ,https://github.com/MrClashBoy1/EDXQ.git,small Airport in  north Germany,2,0,2,airport,GitHub
574,Tk-Airports,https://github.com/reneeb/Tk-Airports.git,A widget to select airports,2,0,2,airport,GitHub
575,CCCB-Webdisplay,https://github.com/hukl/CCCB-Webdisplay.git,Simple Webinterface for Airport Display,2,0,2,airport,GitHub
576,airportx,https://github.com/e1337us3r/airportx.git,An airport management system (java),2,0,2,airport,GitHub
577,aptnav,https://github.com/maletin/aptnav.git,X-Plane Airport & Navigation Data,2,1,2,airport,GitHub
578,5C-Ride-Share,https://github.com/aspc/5C-Ride-Share.git,The 5C airport carpooling application.,2,1,2,airport,GitHub
579,fetch-airport-data,https://github.com/valeriangalliat/fetch-airport-data.git,Fetch the OpenFlights Airports Database.,2,1,2,airport,GitHub
580,simple-airports-analysis,https://github.com/1bk/simple-airports-analysis.git,"A simple project to analyse Malaysian airports - an opportunity to play with tools like Luigi, Docker, and Metabase as part of an end-to-end analytics framework.",2,4,2,airport+malaysian-airports+airports-analysis+python+dbt+luigi+metabase+docker+hacktoberfest,GitHub
581,metar,https://github.com/alexkenan/metar.git,Scrapes FlightAware for an airport's METAR. Supports ICAO and IATA airport identifiers,2,1,2,airport,GitHub
582,ProcPort,https://github.com/nothke/ProcPort.git,Airport simulation for a PROCJAM project,2,0,2,airport,GitHub
583,Airport-Database,https://github.com/viganeshahr/Airport-Database.git,A DBMS MINI PROJECT ON AIRPORT DATABSE,2,0,2,airport,GitHub
584,airline_delays,https://github.com/archer884/airline_delays.git,Featured in Rust Live Hack: Airports!,2,0,2,airport,GitHub
585,ankomster,https://github.com/thesauri/ankomster.git,Arrival and departure times for Swedish airports,2,0,2,airport,GitHub
586,chc,https://github.com/fauxparse/chc.git,Christchurch International Airport arrival/departure information monitor,2,0,2,airport,GitHub
587,AirportTaxiDemandPrediction,https://github.com/PrithivirajDamodaran/AirportTaxiDemandPrediction.git,Airport Taxi Demand Forecast ML problem ,2,0,2,airport,GitHub
588,ControlTower,https://github.com/MeloniZippoProjects/ControlTower.git,Simulation and study of an airport model,2,0,2,airport+simulation+statistical-analysis+omnetpp+matlab+gawk+powershell,GitHub
589,Apple-AirPort-Extreme-5th-generation-Wall-Mount,https://github.com/AchimPieters/Apple-AirPort-Extreme-5th-generation-Wall-Mount.git,Apple AirPort Extreme 5th generation – Wall Mount,2,0,2,airport,GitHub
590,OpenFlight,https://github.com/nanguoyu/OpenFlight.git,✈Open dataset of airports and flights.,2,1,2,airport,GitHub
591,weather,https://github.com/bizzehdee/weather.git,UK (and Worldwide) airport weather data scraper,2,0,2,airport,GitHub
592,airport-water-map-processing-files,https://github.com/xamebax/airport-water-map-processing-files.git,Junk for the airport water map,2,0,2,airport,GitHub
593,airportcalc,https://github.com/iiiii7d/airportcalc.git,A calculator for airports in minecartrapidtransit,2,1,2,airport,GitHub
594,AirportCodesQuiz,https://github.com/caike/AirportCodesQuiz.git,Test your knowledge on airport codes.,2,0,2,airport,GitHub
595,AirportAPI,https://github.com/lucasrleite/AirportAPI.git,API to search a description of Airports,2,0,2,airport,GitHub
596,ACRIS_Seamless_Travel,https://github.com/ACIWorld/ACRIS_Seamless_Travel.git,"REST-based webservice for providing airport, airline, flight, and service information as well as allow direct booking of services.",2,2,2,airport,GitHub
597,Airports-Angular,https://github.com/jkrgS/Airports-Angular.git,Shows the airports around the world in the google map and calculates distances. {Development with Visual Studio Code},2,2,2,airport,GitHub
598,tsa-mashup,https://github.com/taitcha/tsa-mashup.git,Combines TSA Security Checkpoint Wait Times API and Google Maps Distance Matrix API to estimate when you should leave for the airport.,2,3,2,airport,GitHub
599,Flying-Objects-Detection-and-Recognition,https://github.com/andreagemelli/Flying-Objects-Detection-and-Recognition.git,"Techniques to detect Unmanned Aerial Vehicles (UAVs), aka drones, in a real life scenario such as airports.",2,4,2,airport,GitHub
600,toggle-airport,https://github.com/twyatt/toggle-airport.git,toggle-airport is a utility that auto-disables the Mac's AirPort when wired ethernet is available.,2,0,2,airport,GitHub
601,Alicia_airports,https://github.com/SES591/Alicia_airports.git,Systemic delay propagation in the US airport network,2,0,2,airport,GitHub
602,TravelApp_iOS,https://github.com/ibodumas/TravelApp_iOS.git,iOS application for real-time airport status and currency conversion. ,2,0,2,airport+ios+ios-app+ios-swift+ios-demo+travel-application+currency-converter+currecyconverter+currency-conversion-ios+airport-status-ios+currency-converter-ios,GitHub
603,Web-Scrapping-FlightAware.com,https://github.com/JeromeBlanchet/Web-Scrapping-FlightAware.com.git,Web Scrapping FlightAware.com (An application for Canada Airport),2,0,2,airport,GitHub
604,airportcontrol,https://github.com/tdiam/airportcontrol.git,🛬 Simulation of an airport management system in JavaFX,2,0,2,airport,GitHub
605,airport-wrapper,https://github.com/divanvisagie/airport-wrapper.git,A node.js wrapper for the airport tool on macOS,2,1,2,airport,GitHub
606,xplane2fgfs,https://github.com/k-popov/xplane2fgfs.git,Tools to get airport data from Xplane in FlightGear,2,1,2,airport,GitHub
607,CamelFly,https://github.com/Dio-Jarno/CamelFly.git,"An apache camel online flight, airport and weather mashup example.",2,0,2,airport,GitHub
608,airport_price,https://github.com/guiconti/airport_price.git,Check cheapest airport price for a certain travel,2,0,2,airport,GitHub
609,kdyl-microsoft-flight-simulator-scenery,https://github.com/eclair4151/kdyl-microsoft-flight-simulator-scenery.git,KDYL - Doylestown airport scenery for Microsoft Flight Simulator MSFS,2,0,2,airport+microsoft-flight-simulator,GitHub
610,findDistanceBetweenTwoAirport,https://github.com/abhinayTiwari/findDistanceBetweenTwoAirport.git,This is the program to find distance between two airports.,2,0,2,airport,GitHub
611,lay-zate-api,https://github.com/winhtaikaung/lay-zate-api.git,To Provide Flight status Information for all airports.,2,0,2,airport,GitHub
612,GRU-Weather-Forecasting,https://github.com/dredwardhyde/GRU-Weather-Forecasting.git,Air temperature forecasting at NYC Hampton Airport using GRU architecture,2,1,2,airport+gru-model+gru-neural-networks+forecasting+prediction-model+tensorflow+keras-neural-networks+weather-forecast,GitHub
613,airports.solutions.hscc.bdpa.org,https://github.com/nhscc/airports.solutions.hscc.bdpa.org.git,Demo solution to the Airports NHSCC problem statement. ,2,0,2,airport,GitHub
614,aviation-approach-profiler,https://github.com/Esri/aviation-approach-profiler.git,Sample Web application allows the users to Profile Airport Approach,2,1,2,airport,GitHub
615,pyportal-metar,https://github.com/bradwbonn/pyportal-metar.git,Display airport METAR on Adafruit PyPortal IoT display device,2,0,2,airport+adafruit+pyportal+adafruit-io,GitHub
616,SysBag,https://github.com/4IF-H4202/SysBag.git,Automation & Simulation of the luggage-management system of an airport.,2,1,2,airport,GitHub
617,node-airtunes-alarm,https://github.com/felixge/node-airtunes-alarm.git,Turn your airport express and speakers into an alarm clock.,2,0,2,airport,GitHub
618,Flightradar24,https://github.com/marce9/Flightradar24.git,Script for automated flights data download by given Airport ID,2,1,2,airport,GitHub
619,airport-crime,https://github.com/BBC-Data-Unit/airport-crime.git,Crime at airports has doubled in two years,2,0,2,airport+crime+airports+transport,GitHub
620,Database-project-Airport-management,https://github.com/Zafrin-Jolly/Database-project-Airport-management.git,Project with all documents. Airport management system project.,2,0,2,airport,GitHub
621,concurrent-airport-simulator,https://github.com/aliharis/concurrent-airport-simulator.git,Airport Simulator written in C# to demonstrate concurrency,2,1,2,airport,GitHub
622,AirportDB_PLSQL,https://github.com/fmaldonadot/AirportDB_PLSQL.git,App to manage flights data of an airport ,2,0,2,airport,GitHub
623,Airport,https://github.com/jgret/Airport.git,A Airport Simulation made by Students with desmoj,2,0,2,airport,GitHub
624,interface-master,https://github.com/SGQ-py/interface-master.git,"This is a test software developed based on PyQt5 that includes airport dehazing (simplified version), target detection (demo) and target tracking (demo)",2,2,2,airport,GitHub
625,Air-traffic-Controller,https://github.com/DipalModi18/Air-traffic-Controller.git,Client Server application in Java which uses socket programming concept to create communication between the Airport server and the Aircraft client. Multiple Aircraft client sends request to the Server in order to schedule landing using the runway. The Airport server creates threads for each of the pending requests and gives synchronized access to one of the aircraft client based on priority and arrival time. ,2,2,2,airport,GitHub
626,airline-flight-delay,https://github.com/SIZMW/airline-flight-delay.git,"D3 visualization of airline flight delay by airline company, airport, and month of year.",2,1,2,airport+d3+airline+python2+arrival+airport+visualization+flight,GitHub
627,airports.api.hscc.bdpa.org,https://github.com/nhscc/airports.api.hscc.bdpa.org.git,Live API used by solutions to the Airports NHSCC problem statement.,2,2,2,airport,GitHub
628,FlightControl,https://github.com/henbarlevi/FlightControl.git,an end to end App using WCF duplex and WPF MVVM simulates an Airport Activity,2,0,2,airport,GitHub
629,MMM-FAA-Delay,https://github.com/nigel-daniels/MMM-FAA-Delay.git,MagicMirror 2 module to show FAA published delays at major US airports.,2,0,2,airport,GitHub
630,svo-vk,https://github.com/Flaiers/svo-vk.git,This is an HR platform based on vkontakte frontend for new airport employees,2,0,2,airport,GitHub
631,Magistrates-All-Airports-of-Bangladesh,https://github.com/MajedurRahman/Magistrates-All-Airports-of-Bangladesh.git,This project build with collaboration of Magistrates All Airport Bangladesh and North South University ,2,0,2,airport+android-application+web-application,GitHub
632,airport_info,https://github.com/Jimexist/airport_info.git,机场和其城市信息 Airports and cities,2,0,2,airport,GitHub
633,pc_airport_threads,https://github.com/edassis/pc_airport_threads.git,Final work of Concurrent Programming discipline that simulates an airport operation through the use of threads.,2,0,2,airport+c+threads,GitHub
634,ANA-unSEA,https://github.com/miyagawa/ANA-unSEA.git,ANA US website sets default departure airport to SEA. This extension changes it to SFO.,2,0,2,airport,GitHub
635,airport-best-path,https://github.com/keithpitt/airport-best-path.git,An algorithm to determine the best path between airports I did for a Uni assignment.,2,0,2,airport,GitHub
636,3D_Baggage_Segmentation,https://github.com/ChristophReich1996/3D_Baggage_Segmentation.git,This repo implements a 3D segmentation task for an airport baggage dataset.,2,0,2,airport,GitHub
637,plotting-airline-routes,https://github.com/rogueqd/plotting-airline-routes.git,Plot airline routes to all destinations within two flights of specified airport.,2,0,2,airport,GitHub
638,data-analysis-exercises,https://github.com/leomrocha/data-analysis-exercises.git,"Some airport data analysis, learning to use pandas, and comparison with pure python",2,1,2,airport,GitHub
639,TourReviews,https://github.com/larikraun/TourReviews.git,Fetch and render reviews of Berlin Tempelhof Airport using GYG API,2,0,2,airport,GitHub
640,airport-list,https://github.com/carolquiterio/airport-list.git,Project to register flights between airports on a List for the Data Structure ll school subject.,2,0,2,airport,GitHub
641,flySTAT,https://github.com/inf0rmatiker/flySTAT.git,Predicts delays for an airport on a given future window by analyzing past delay information.,2,0,2,airport,GitHub
642,Airtunes-Experiments,https://github.com/nvdnkpr/Airtunes-Experiments.git,Some classes to connect to an Airport Express and send audio.,2,1,2,airport,GitHub
643,flySTAT,https://github.com/inf0rmatiker/flySTAT.git,Predicts delays for an airport on a given future window by analyzing past delay information.,2,0,2,airport,GitHub
644,Predicting-Airline-Delays,https://github.com/narenkmanoharan/Predicting-Airline-Delays.git,Using Apache Hadoop and Python to predict the airline delays at O'Hare International Airport,2,1,2,airport+hadoop+pig+pig-latin+python+scikit-learn+regression+random-forest,GitHub
645,airportflow,https://github.com/ianlevesque/airportflow.git,"AirPort Flow Meter, measures current and total bandwidth usage using SNMP",2,0,2,airport,GitHub
646,airline_routes,https://github.com/dejwakh/airline_routes.git,A React-based toy app to see airline routes across major airlines and airports,2,0,2,airport+airline+airport+react,GitHub
647,AirportSystemDatabase,https://github.com/Abrahim-Saad/AirportSystemDatabase.git,Airport and Flight System Project with ERD and Data Flow Diagrams implemented using Sql Server 2019.,2,0,2,airport,GitHub
648,airport-polygons,https://github.com/IndyHurt/airport-polygons.git,Simple visualization of OpenStreetMap airports that don't have polygons to encourage edits.,2,1,2,airport,GitHub
649,metal,https://github.com/Jamil/metal.git,"An API to query airlines, aircraft, airline alliances, frequent flyer programs, airports, and more. [Abandoned]",2,0,2,airport,GitHub
650,DEN-MLR-Model,https://github.com/Drev917/DEN-MLR-Model.git,Multiple linear regression models to predict non-airline revenues at DEN airport in R.,2,0,2,airport+dplyr+tidyr+stats+janitor+ggplot2+cars+datatable+reshape2+boot+readxl+multiple-linear-regression+prediction-model+r,GitHub
651,FlightFinder,https://github.com/justinasit/FlightFinder.git,Find the cheapest flight from your home airport to specified destinations!,2,1,2,airport+php71+flights-api+cheapflights,GitHub
652,AirportTrafficControl,https://github.com/GabDug/AirportTrafficControl.git,"Airport Traffic Simulator. Third C project of the first year @ Efrei Paris, French engineering school.",2,0,2,airport+c+airport-simulation+efrei+l1-efrei,GitHub
653,airport-scraper,https://github.com/Kommandat/airport-scraper.git,A python web scraper using Selenium that scrapes airport traffic data from the Department of Transportation.,2,0,2,airport,GitHub
654,alexa-airport-codes,https://github.com/lornajane/alexa-airport-codes.git,Simple lookup service to say which airport a particular code is from,2,0,2,airport,GitHub
655,rvr,https://github.com/ResourceDataInc/rvr.git,Get Runway Visual Range values for airports from http://rvr.fly.faa.gov :airplane:,2,0,2,airport+runway-visual-range+aviation+weather+rvr,GitHub
656,PageRank,https://github.com/gabrielahrlr/PageRank.git,"This script  creates an Airport and Routes Network, to later compute the Page Rank Algorithm and find the most connected airports with their correspondent rank. Developed in Python using Pandas",2,0,2,airport,GitHub
657,VITCabShare_old,https://github.com/hkedia321/VITCabShare_old.git,VIT Cab Share is an easy way to share your cab from Chennai or Bengaluru Airport to VIT Vellore.,2,0,2,airport,GitHub
658,Airventory,https://github.com/ashwin2k/Airventory.git,"A Airport inventory management-cum-maintenance system. Can scan QR, NFC codes, and automatically call service providers.",2,0,2,airport,GitHub
659,FlightDelayML,https://github.com/anaurora/FlightDelayML.git,"Predicting the arrival delay (in minutes) of flights based on various parameters such as the airline, airport etc.",2,0,2,airport,GitHub
660,PlaneSpotter,https://github.com/cmbahadir/PlaneSpotter.git,Trace and Analyze the ADS-B data of the overhead aircrafts and predict the location of the nearest airport/field.,2,1,2,airport+adsb+amqp+planespotting+dump1090,GitHub
661,websocket-chat-server,https://github.com/stefano-lupo/websocket-chat-server.git,A tiny web socket chat server that I wrote over SSH on my phone while in an airport..,2,0,2,airport,GitHub
662,incoming-flights,https://github.com/BrentOzar/incoming-flights.git,Display an airport's incoming flights with the FlightAware v3 API and Flapper split-flap display simulator.,2,0,2,airport,GitHub
663,Basic-Airport-Scheduling-Simulator,https://github.com/Bhuvanjeet/Basic-Airport-Scheduling-Simulator.git,To build a Scheduling Simulator which would deal with day to day scheduling schema of an Airport.,2,0,2,airport,GitHub
664,AirportSurface,https://github.com/bruceksawhill1/AirportSurface.git,Code to rapidly and frequently reschedule surface operations at an airport so as to avoid conflict and optimize runway usage,2,1,2,airport,GitHub
665,Metar-Grabber,https://github.com/amrit/Metar-Grabber.git,An android app that pulls the latest METAR and TAF data for any supported airport in the world.,2,1,2,airport,GitHub
666,Apache_Beam_Flights,https://github.com/MyMirelHub/Apache_Beam_Flights.git,A challenge given by an employer to parse process airport and corresponding weather data in Apache Beam. ,2,0,2,airport,GitHub
667,geo-db-api,https://github.com/heri/geo-db-api.git,"A Rails application responding to airports, cities, countries, lakes, ports, regions and timezones searches with geospatial data. Uses fuzzy string matching, graphQL support",2,0,2,airport,GitHub
668,DataAccessLayer,https://github.com/ManeStepanyan/DataAccessLayer.git,"Implementing Data Access Layer for Airport database(.bak file is uploaded )without using any sql specific code (for seeing queries just look at uploaded file called ""Queries"").",2,0,2,airport,GitHub
669,QSelf--Health-Check,https://github.com/ghiedoc/QSelf--Health-Check.git,A mobile application that monitors the health of a person arriving at an airport terminal from overseas that will need to undergo within 14 days for self-quarantine.,2,0,2,airport,GitHub
670,airport-management-system-ufv,https://github.com/mateuspinto/airport-management-system-ufv.git,Implementation of a console airport system with chained lists in simple C. Developed in discipline of AEDS 1 to computer science graduation.,2,0,2,airport,GitHub
671,iOS_Passport_App,https://github.com/appdevcanada/iOS_Passport_App.git,"Passport is an iOS/Swift App that saves locations and info about your flights and airports, using JSON and web-server.",2,0,2,airport,GitHub
672,edai_data,https://github.com/jlmcgraw/edai_data.git,"Download all EDAI (External Data Access Initiative) data from the FAA.  This includes everything necessary to recreate the enroute/IFR charts (airports, runways, navaids, airspace etc)",2,1,2,airport,GitHub
673,fse-rentable-aircrafts,https://github.com/Symerizer/fse-rentable-aircrafts.git,Filters out and shows you only rentable aircrafts directly in your group's assignments page for the airport of your choice.,2,0,2,airport,GitHub
674,SIH2020KMP_Hexa-Techies,https://github.com/mbcse/SIH2020KMP_Hexa-Techies.git,This is the Project of Smart India Hackathon 2020 Grand Finale. We worked on the Licensing Management portal through Blockchain for Airport Authority of India,2,1,2,airport+airport-licensing+blockchain+approval+scan-documents+officers-concerned,GitHub
675,EAHasWirelessOrAirport,https://github.com/macmule/EAHasWirelessOrAirport.git,"This Extension Attribute checks to see if Mac has either an  Airport  or  Wireless & returns ""Yes"" is the Mac has one & ""No"" if it doesn't.",2,0,2,airport,GitHub
676,macOS-Airport-Tool,https://github.com/bring-shrubbery/macOS-Airport-Tool.git,This is an attempt to replicate 'Airport' tool found in the depths of macOS. It also allows connecting to a specific bssid.,2,0,2,airport+swift+airport+macos+xcode+bssid+scanner,GitHub
